0,ONDE ESTÁ O EQUADOR,*,*,América do Sul Ocidental#Comma beirando o Oceano Pacífico Equatorial#Comma entre a Colômbia e o Peru.<think><set name="it"><set name="topic">Equador</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A TUSCALOOSA,*,*,<set name="it"><set name="topic">TUSCALOOSA</set></set>é no Alabama#Comma última ouvi.,pt-pt-geography.aiml
0,ONDE É STONEWALL,*,*,<set name="it"><set name="topic">STONEWALL</set></set>é uma cidade no Mississippi.,pt-pt-geography.aiml
0,ONDE ESTÁ A NAIROBI,*,*,<set name="it"><set name="topic">NAIROBI</set></set>é uma cidade do Quénia.,pt-pt-geography.aiml
0,ONDE ESTÁ A PENSILVÂNIA,*,*,<set name="it">Pensilvânia</set>está localizado no nordeste dos Estados Unidos.,pt-pt-geography.aiml
0,ONDE ESTÁ O SURINAME,*,*,Norte da América do Sul#Comma na fronteira com o Oceano Atlântico Norte#Comma entre a Guiana e Guiana francesa.<think><set name="it"><set name="topic">Suriname</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A ILHA JARVIS,*,*,Oceania#Comma ilha no sul do Oceano Pacífico#Comma cerca de metade do caminho do Havaí#Comma as Ilhas Cook.<think><set name="it"><set name="topic">Ilha Jarvis</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ PARIS,*,*,<set name="it">Paris</set>é uma cidade na França.,pt-pt-geography.aiml
0,ONDE FICA BRUXELAS,*,*,<set name="it">Bruxelas</set>é uma cidade na Bélgica.,pt-pt-geography.aiml
0,ONDE ESTÁ A ÁSIA,*,*,<set name="it">Ásia</set>é um continente maior.,pt-pt-geography.aiml
0,ONDE ESTÁ O ALBUQUERQUE,*,*,<set name="it"><set name="topic">ALBUQUERQUE</set></set>é uma cidade no Novo México.,pt-pt-geography.aiml
0,ONDE ESTÁ A AMSTERDAM,*,*,<set name="it">Amsterdam</set>é uma cidade dos Países Baixos.,pt-pt-geography.aiml
0,ONDE ESTÁ A ÍNDIA,*,*,<set name="it">Índia</set>é um país gigante no sul da Ásia.,pt-pt-geography.aiml
0,ONDE ESTÁ A ILHAS VIRGENS BRITÂNICAS,*,*,Caribe#Comma entre o mar das Caraíbas e o Oceano Atlântico Norte#Comma a leste de Porto Rico.<think><set name="it"><set name="topic">Ilhas Virgens Britânicas</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O VIETNÃ,*,*,<set name="it"><set name="topic">VIETNAME</set></set>é no Sudeste Asiático.,pt-pt-geography.aiml
0,ONDE ESTÁ A UCRÂNIA,*,*,Europa Oriental#Comma na fronteira com o mar Negro#Comma entre a Polônia e a Rússia.<think><set name="it"><set name="topic">Ucrânia</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ PLUTÃO,*,*,<set name="it"><set name="topic">PLUTÃO</set></set>é o nono planeta do sol.,pt-pt-geography.aiml
0,ONDE ESTÁ A SUÍÇA,*,*,<set name="it">Suíça</set>é um país da Europa de metrô#Comma faz fronteira com Itália#Comma Áustria e França.,pt-pt-geography.aiml
0,ONDE ESTÁ O TERRITÓRIO BRITÂNICO DO OCEANO ÍNDICO,*,*,Sul da Ásia#Comma arquipélago no Oceano Índico#Comma sobre a metade o caminho da África à Indonésia.<think><set name="it"><set name="topic">território britânico do Oceano Índico</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ SERRA LEOA,*,*,África Ocidental#Comma na fronteira com o Oceano Atlântico Norte#Comma entre a Guiné e a Libéria.<think><set name="it"><set name="topic">Serra Leoa</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A BETHLEHEM,*,*,Bethlehem#Comma Pensilvânia está localizada na zona Nordeste do Estado#Comma cerca de 90 km de Philadelphia.,pt-pt-geography.aiml
0,ONDE ESTÁ O CABO VERDE,*,*,Na África Ocidental#Comma grupo de ilhas no Oceano Atlântico Norte#Comma oeste de Senegal.<think><set name="it"><set name="topic">cabo verde</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A LETÓNIA,*,*,Europa Oriental#Comma na fronteira com o mar Báltico#Comma entre a Estónia e a Lituânia.<think><set name="it"><set name="topic">Letônia</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O OCEANO ATLÂNTICO,*,*,corpo de água entre África#Comma Europa#Comma Antártica e do hemisfério ocidental.<think><set name="it"><set name="topic">Oceano Atlântico</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A VENEZUELA,*,*,Norte da América do Sul#Comma na fronteira com o mar do Caribe e o Oceano Atlântico Norte#Comma entre a Colômbia e Guiana.<think><set name="it"><set name="topic">Venezuela</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O KRAFTWERK,*,*,Eles são de Dusseldorf#Comma Alemanha.,pt-pt-geography.aiml
0,ONDE ESTÁ JÚPITER,*,*,<set name="it"><set name="topic">JÚPITER</set></set>é o quinto planeta do sol.,pt-pt-geography.aiml
0,ONDE ESTÁ A SAMOA OCIDENTAL,*,*,Oceania#Comma grupo de ilhas no Oceano Pacífico Sul#Comma cerca de metade do caminho do Havaí à Nova Zelândia.<think><set name="it"><set name="topic">samoa ocidental</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O SAARA OCIDENTAL,*,*,Norte da África#Comma na fronteira com o Oceano Atlântico Norte#Comma entre a Mauritânia e Marrocos.<think><set name="it"><set name="topic">Saara Ocidental</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O AZERBAIJÃO,*,*,Sudoeste asiático#Comma fazendo fronteira com o mar Cáspio#Comma entre o Irão e a Rússia.<think><set name="it"><set name="topic">Azerbaijão</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O CONNECTICUT,*,*,<set name="it"><set name="topic">CONNECTICUT</set></set>é um estado de Nova Inglaterra entre Nova Iorque#Comma Massaschusetts e Rhode Island.,pt-pt-geography.aiml
0,ONDE ESTÁ A ÁUSTRIA,*,*,Europa Central#Comma norte da Itália.<think><set name="it"><set name="topic">Áustria</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A INDONÉSIA,*,*,<set name="it"><set name="topic">Indonésia</set></set>é uma ilha-nação do Sudeste Asiático.,pt-pt-geography.aiml
0,ONDE ESTÁ O MIT,*,*,<set name="it"><set name="topic">MIT</set></set>é uma escola de comércio em Cambridge#Comma Massachusetts,pt-pt-geography.aiml
0,ONDE ESTÁ O EINSTEIN,*,*,<set name="he">Einstein</set>faleceu há algum tempo.,pt-pt-geography.aiml
0,ONDE ESTÁ O SASKATOON,*,*,<set name="it"><set name="topic">SASKATOON</set></set>é uma cidade em Saskatchewan.,pt-pt-geography.aiml
0,ONDE ESTÁ O MISSISSIPPI,*,*,<set name="it">Mississippi</set>é o sul dos Estados Unidos.,pt-pt-geography.aiml
0,ONDE ESTÁ AS ILHAS DO MAR DE CORAL,*,*,Oceania#Comma Ilhas do mar de Coral#Comma nordeste da Austrália.<think><set name="it"><set name="topic">Ilhas do mar de coral</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A BULGÁRIA,*,*,<set name="it">Bulgária</set>é um país dos Balcãs.,pt-pt-geography.aiml
0,ONDE ESTÁ O YAKIMA,*,*,<set name="it"><set name="topic">YAKIMA</set></set>é uma cidade e um rio#Comma em Washington.,pt-pt-geography.aiml
0,ONDE ESTÁ O DENVER,*,*,<set name="it">Denver</set>é uma cidade localizada no Colorado.,pt-pt-geography.aiml
0,ONDE ESTÁ A ANTÍGUA E BARBUDA,*,*,Caribe#Comma ilhas entre o mar das Caraíbas e o Oceano Atlântico Norte#Comma a leste-sudeste de Porto Rico.<think><set name="it"><set name="topic">Antígua e barbuda</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O IOWA,*,*,<set name="it"><set name="topic">IOWA</set></set>é o centro-oeste#Comma entre os rios Mississipi e Missouri.,pt-pt-geography.aiml
0,ONDE ESTÁ O SRI,*,*,<set name="it"><set name="topic">SRI</set></set>é um equipamento de pesquisa no Vale do silício.,pt-pt-geography.aiml
0,ONDE ESTÁ O SRI LANKA,*,*,Ásia do Sul#Comma ilha no Oceano Índico#Comma sul da Índia.<think><set name="it"><set name="topic">Sri lanka</set></set></think>,pt-pt-geography.aiml
0,ONDE É ISSO,*,*,O que \"que\" faz referência a?,pt-pt-geography.aiml
0,SÃO FRANCISCO, ONDE É,*,*,Califórnia.,pt-pt-geography.aiml
0,CADÊ SAN MARINO,*,*,Sul da Europa#Comma um enclave na Itália central.<think><set name="it"><set name="topic">San marino</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A HUNGRIA,*,*,<set name="it">Hungria</set>é um país da Europa central.,pt-pt-geography.aiml
0,ONDE ESTÁ O TUVALU,*,*,Oceania#Comma grupo constituído por nove atóis de coral no Oceano Pacífico Sul#Comma cerca de metade do caminho do Havaí para a Austrália.<think><set name="it"><set name="topic">Tuvalu</set></set></think>,pt-pt-geography.aiml
0,ONDE É SAN JOSE,*,*,<set name="it">San Jose</set>é uma cidade na Califórnia.,pt-pt-geography.aiml
0,ONDE ESTÁ O SAN DIEGO,*,*,<set name="it">San Diego</set>é uma cidade na Califórnia.,pt-pt-geography.aiml
0,ONDE É ESTOCOLMO,*,*,<set name="it"><set name="topic">STOCKHOLM</set></set>é uma grande cidade na Suécia.,pt-pt-geography.aiml
0,ONDE ESTÁ O SANTA LÚCIA,*,*,Ilha do Caribe#Comma no mar do Caribe#Comma ao norte de Trinidad e Tobago.<think><set name="it"><set name="topic">Santa Lúcia</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O SANTA HELENA,*,*,África do Sul#Comma ilha no Oceano Atlântico Sul#Comma oeste de Angola#Comma cerca de dois terços do caminho da América do Sul para a África.<think><set name="it"><set name="topic">Santa helena</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A DINAMARCA,*,*,<set name="it">Dinamarca</set>é um país da Europa Ocidental#Comma entre a Alemanha e Noruega.,pt-pt-geography.aiml
0,ONDE ESTÁ O SÃO VICENTE E GRANADINAS,*,*,Caribe#Comma ilhas no mar do Caribe#Comma ao norte de Trinidad e Tobago.<think><set name="it"><set name="topic">São Vicente e Granadinas</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O SAINT PIERRE AND MIQUELON,*,*,Norte da América do Norte#Comma ilhas no Oceano Atlântico Norte#Comma ao sul de terra nova {Canadá}.<think><set name="it"><set name="topic">São Pedro e miquelon</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O SÃO CRISTÓVÃO E NEVIS,*,*,Caribe#Comma ilhas no mar do Caribe#Comma cerca de um terço do caminho de Porto Rico para Trinidad e Tobago.<think><set name="it"><set name="topic">São Cristóvão e nevis</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O ILHAS PITCAIRN,*,*,Oceania#Comma ilhas no sul do Oceano Pacífico#Comma cerca de metade do caminho do Peru para a Nova Zelândia.<think><set name="it"><set name="topic">Ilhas Pitcairn</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O CHIPRE,*,*,Oriente Médio#Comma Ilha do mar Mediterrâneo#Comma ao sul da Turquia.<think><set name="it"><set name="topic">Chipre</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O OMAHA,*,*,<set name="it"><set name="topic">OMAHA</set></set>é uma cidade localizada no estado americano de Nebraska.,pt-pt-geography.aiml
0,ONDE ESTÁ A MAURITÂNIA,*,*,Norte da África#Comma na fronteira com o Oceano Atlântico Norte#Comma entre o Senegal e o Saara Ocidental.<think><set name="it"><set name="topic">Mauritânia</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A SUÉCIA,*,*,<set name="it">Suécia</set>é um país no norte da Europa#Comma fazendo fronteira com a Finlândia e a Noruega.,pt-pt-geography.aiml
0,ONDE É A POLÓNIA,*,*,A Polónia é um grande país na Europa central.,pt-pt-geography.aiml
0,ONDE ESTÁ O ILHAS COCOS,*,*,Sudeste da Ásia#Comma grupo de ilhas no Oceano Índico#Comma ao sul da Indonésia#Comma cerca de metade do caminho da Austrália para o Sri Lanka.<think><set name="it"><set name="topic">Ilhas Cocos {keeling}</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A DOMINICA,*,*,Caribe#Comma ilha#Comma entre o mar das Caraíbas e o Oceano Atlântico Norte#Comma a cerca de metade do caminho de Porto Rico para Trinidad e Tobago.<think><set name="it"><set name="topic">Dominica</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A ARÁBIA SAUDITA,*,*,Médio Oriente#Comma na fronteira com o Golfo Pérsico e o mar vermelho#Comma ao norte do Iémen.<think><set name="it"><set name="topic">Arábia Saudita</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A ANCARA,*,*,<set name="it"><set name="topic">ANCARA</set></set>é uma cidade da Turquia.,pt-pt-geography.aiml
0,ONDE É GRANADA,*,*,Ilha do Caribe#Comma no mar do Caribe#Comma ao norte de Trinidad e Tobago.<think><set name="it"><set name="topic">Granada</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O SUEZ,*,*,<set name="it"><set name="topic">SUEZ</set></set>é um canal entre o Mediterrâneo e o mar vermelho.,pt-pt-geography.aiml
0,ONDE FICA ANGOLA,*,*,África do Sul#Comma na fronteira com o Oceano Atlântico Sul#Comma entre a Namíbia e no Zaire.<think><set name="it"><set name="topic">Angola</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A ITÁLIA,*,*,<set name="it">Itália</set>é na parte sul da Europa.,pt-pt-geography.aiml
0,ONDE ESTÁ O LÍBANO,*,*,Médio Oriente#Comma na fronteira com o mar Mediterrâneo#Comma entre Israel e a Síria.<think><set name="it"><set name="topic">Líbano</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O PALAU,*,*,Oceania#Comma grupo de ilhas no Oceano Pacífico Norte#Comma a sudeste das Filipinas.<think><set name="it"><set name="topic">Palau</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A MAYOTTE,*,*,África do Sul#Comma ilha no canal de Moçambique#Comma cerca de metade do caminho de Madagáscar do Norte ao norte de Moçambique.<think><set name="it"><set name="topic">Mayotte</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ ELE PARTIR,*,*,<get name="he"/>?  Eu acho que ele é do planeta terra.,pt-pt-geography.aiml
0,ONDE ESTÁ O UZBEQUISTÃO,*,*,Ásia Central#Comma ao norte do Afeganistão.<think><set name="it"><set name="topic">Uzbequistão</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O KASHMIR,*,*,<set name="it"><set name="topic">KASHMIR</set></set>é uma área disputada entre Índia e Paquistão.,pt-pt-geography.aiml
0,ONDE ESTÁ O BELIZE,*,*,América do meio#Comma na fronteira com o mar do Caribe#Comma entre Guatemala e México.<think><set name="it"><set name="topic">Belize</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O ATOL DE JOHNSTON,*,*,Oceania#Comma atol no norte do Oceano Pacífico#Comma cerca de um terço do caminho do Havaí#Comma as Ilhas Marshall.<think><set name="it"><set name="topic">Atol de Johnston</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O TOLEDO,*,*,<set name="it"><set name="topic">TOLEDO</set></set>é uma cidade localizada no estado norte-americano de Ohio.,pt-pt-geography.aiml
0,ONDE ESTÁ O HAMBURGO,*,*,<set name="it"><set name="topic">HAMBURGO</set></set>é uma grande cidade no oeste da Alemanha.,pt-pt-geography.aiml
0,ONDE ESTÁ O PORTSMOUTH,*,*,Portsmouth#Comma New Hampshire e Portsmouth#Comma Inglaterra.,pt-pt-geography.aiml
0,ONDE ESTÁ A HONDURAS,*,*,América do meio#Comma na fronteira com o mar do Caribe#Comma entre Guatemala e Nicarágua e na fronteira com o norte do Oceano Pacífico#Comma entre El Salvador e Nicarágua.<think><set name="it"><set name="topic">Honduras</set></set></think>,pt-pt-geography.aiml
0,ONDE FICA O EGITO,*,*,<set name="it"><set name="topic">Egito</set></set>é um país no norte da África.,pt-pt-geography.aiml
0,ONDE ESTÁ A ÁFRICA DO SUL,*,*,África do Sul#Comma no extremo sul do continente africano.<think><set name="it"><set name="topic">África do Sul</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A COREIA DO SUL,*,*,Leste da Ásia#Comma metade sul da península coreana#Comma na fronteira com o mar do Japão e do mar amarelo#Comma ao sul da Coreia do Norte.<think><set name="it"><set name="topic">Coreia do Sul</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A GUIANA,*,*,Norte da América do Sul#Comma na fronteira com o Oceano Atlântico Norte#Comma entre o Suriname e Venezuela.<think><set name="it"><set name="topic">Guiana</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ A CARTAGO,*,*,<set name="it"><set name="topic">CARTAGO</set></set>é o nome antigo para a Tunísia.,pt-pt-geography.aiml
0,ONDE ESTÁ O JERSEY,*,*,Europa Ocidental#Comma ilha no canal da mancha#Comma noroeste da França.<think><set name="it"><set name="topic">Jersey</set></set></think>,pt-pt-geography.aiml
0,ONDE ESTÁ O COMORES,*,*,África do Sul#Comma grupo de ilhas no canal de Moçambique#Comma cerca de dois terços do caminho entre Madagascar norte e norte de Moçambique.<think><set name="it"><set name="topic">Comores</set></set></think>,pt-pt-geography.aiml
